t,x1,x2,v1,v2
41.7269544924154,0.19775490856982333,-0.4102847008143553,-0.08800862710824112,-1.8620640478573267
41.73695615935989,0.19681917237508834,-0.4288044791359159,-0.09898069706367438,-1.842204482353688
41.74695782630439,0.19577276482437025,-0.4471203677025061,-0.11000185241591065,-1.821515634955186
41.75695949324888,0.19461525925850678,-0.4652243102242831,-0.12106622051030569,-1.800007183217579
41.76696116019337,0.19334629668767095,-0.48310836113301553,-0.1321678474945676,-1.7776892405035603
41.77696282713786,0.1919655857913741,-0.5007646855820316,-0.14330069831872536,-1.754572355982817
41.78696449408235,0.190472902918465,-0.5181855594462321,-0.15445865673513728,-1.7306675146320145
41.79696616102684,0.18886809208713012,-0.5353633693220904,-0.16563552529849,-1.7059861372347978
41.80696782797133,0.18715106498489342,-0.5522906125276521,-0.1768250253657994,-1.6805400803817903
41.816969494915824,0.18532180096861503,-0.5689598971025475,-0.18802079709641792,-1.6543416364705765
41.826971161860314,0.18338034706449663,-0.5853639418079433,-0.19921639945200317,-1.627403533705775
41.836972828804804,0.18132681796807357,-0.6014955761266152,-0.21040531019656553,-1.5997389360989285
41.84697449574929,0.17916139604422,-0.617347740262899,-0.22158092589643605,-1.5713614434685768
41.85697616269378,0.17688433132714765,-0.632913485142703,-0.23273656192027495,-1.5422850914402382
41.86697782963827,0.17449594152040576,-0.6481859724135081,-0.243865452439071,-1.512524351446411
41.87697949658276,0.1719966119968812,-0.6631584744443678,-0.2549607504261421,-1.4820941307265723
41.88698116352725,0.16938679579879828,-0.6778243743259083,-0.2660155276571349,-1.451009772327177
41.89698283047175,0.16666701363771702,-0.6921771658703377,-0.27702277471003267,-1.4192870551016379
41.90698449741624,0.16383785389454072,-0.706210453611407,-0.2879754009651242,-1.3869421937104138
41.91698616436073,0.1608999726195045,-0.7199179528044698,-0.29886623460505046,-1.3539918386208747
41.92698783130522,0.157854093532183,-0.7332934894264425,-0.3096880226147736,-1.320453076107393
41.93698949824971,0.15470100802148828,-0.7463310001758134,-0.3204334307815847,-1.2863434282513193
41.9469911651942,0.15144157514567005,-0.7590245324726437,-0.33109504369510356,-1.2516808529409833
41.95699283213869,0.14807672163231556,-0.7713682444585671,-0.34166536474727893,-1.2164837438716942
41.966994499083185,0.14460767018665163,-0.7833596325440424,-0.35214150845517517,-1.1807616452241607
41.976996166027675,0.14103557102760678,-0.7949962312303412,-0.3625211543810503,-1.1445227952363646
41.986997832972165,0.13736131177561786,-0.8062721374634925,-0.37279714547209725,-1.1077850255295358
41.996999499916654,0.13358584512379498,-0.8171816751297082,-0.3829624210823744,-1.070566240913284
42.007001166861144,0.129710188931138,-0.8277193962137929,-0.3930100185926937,-1.0328844162194921
42.017002833805634,0.12573542622253664,-0.8378800807991431,-0.4029330734106209,-0.9947575963023181
42.027004500750124,0.12166270518877037,-0.8476587370677479,-0.4127248189704754,-0.9562038960381931
42.03700616769462,0.11749323918650557,-0.8570506013001945,-0.4223785867333369,-0.917241500325795
42.04700783463911,0.11322830673830736,-0.866051137875643,-0.4318878061870184,-0.8778886640861585
42.0570095015836,0.10886925153262177,-0.8746560392718656,-0.4412460048461071,-0.8381637122625094
42.06701116852809,0.10441748242378762,-0.88286122606522,-0.45044680825193695,-0.798085039820375
42.07701283547258,0.09987447343203355,-0.890662846930656,-0.45948393997259557,-0.7576711117475571
42.08701450241707,0.09524176374347804,-0.8980572786417155,-0.4683512216029243,-0.7169404630541307
42.09701616936156,0.09052095771012936,-0.9050411260705329,-0.47704257276451806,-0.6759116987724455
42.10701783630605,0.0857137248498856,-0.9116112221878345,-0.48555201110572543,-0.6346034939571248
42.117019503250546,0.0808217998465312,-0.9177646280629432,-0.4938736523016545,-0.5930345936850363
42.127021170195036,0.07584698254975086,-0.9234986328637611,-0.5020017100541494,-0.5512238130554102
42.137022837139526,0.0707911379751087,-0.9288107538567958,-0.5099304960918256,-0.5091900371896629
42.147024504084015,0.06565619630406215,-0.9336987364071425,-0.5176544201700463,-0.4669522212315135
42.157026171028505,0.06044415288395841,-0.9381605539784885,-0.5251679900709284,-0.42452939034695536
42.167027837972995,0.05515706822803451,-0.9421944081331137,-0.5324658116033425,-0.3819406397242556
42.177029504917485,0.049797068015417334,-0.9457987285318896,-0.5395425886029128,-0.3392051345739562
42.18703117186198,0.0443663430911197,-0.9489721729342826,-0.5463931229320218,-0.29634211012884093
42.19703283880647,0.038867149466055795,-0.9517136271983442,-0.5530123144797914,-0.25337087164406125
42.20703450575096,0.03330180831701815,-0.9540222052807255,-0.5593951611621116,-0.21031079439694933
42.21703617269545,0.02767270598669294,-0.9558972492366669,-0.5655367589216214,-0.16718132368714245
42.22703783963994,0.021982293983656115,-0.9573383292200014,-0.571432301727713,-0.12400197483655195
42.23703950658443,0.016233088982373495,-0.9583452434831539,-0.5770770815765327,-0.08079233318936319
42.24704117352892,0.010427672823200673,-0.9589180183771416,-0.5824664884909803,-0.03757205411203546
42.25704284047342,0.00456869251237893,-0.9590569083515741,-0.5875960105207128,0.0056391370067288005
42.26704450741791,-0.001341139777948086,-0.9587623959546525,-0.5924612337421298,0.04882144475586059
42.2770461743624,-0.007299046709759449,-0.9580351918331712,-0.597057842258396,0.09195500370210974
42.28704784130689,-0.013302185779140302,-0.9568762347325162,-0.6013816181994258,0.13501987838992102
42.297049508251376,-0.01934764931628588,-0.9552866914966653,-0.6054284417218871,0.177996063341465
42.307051175195866,-0.025432464485501544,-0.9532679570681897,-0.6091942910092019,0.22086348305663872
42.317052842140356,-0.03155359328520296,-0.9508216544882513,-0.6126752422715454,0.26360199201306456
42.327054509084846,-0.03770793254791596,-0.9479496348966052,-0.6158674697458466,0.3061913746660918
42.33705617602934,-0.04389231394028084,-0.9446539775315961,-0.6187672456957902,0.34861134544882466
42.34705784297383,-0.050103503963035034,-0.9409369897301678,-0.6213709404118084,0.3908415487720045
42.35705950991832,-0.05633820395103917,-0.9368012069278493,-0.6236750222110935,0.43286155902418777
42.36706117686281,-0.0625930500732598,-0.9322493926587647,-0.625676057437589,0.4746508805716274
42.3770628438073,-0.0688646133327736,-0.9272845385556294,-0.6273707104619923,0.5161889477583024
42.38706451075179,-0.07514939956676742,-0.9219098643497518,-0.6287557436817544,0.5574551249059176
42.39706617769628,-0.0814441732869759,-0.9161285369822637,-0.6298286774607845,0.5984308253006897
42.40706784464078,-0.08774817992223842,-0.9099415262536813,-0.630592030601124,0.6391134547269216
42.41706951158527,-0.0940586750121226,-0.9033513032307683,-0.6310439549837941,0.6794866410446417
42.42707117852976,-0.10037230130884808,-0.8963610021541958,-0.6311814993751985,0.7195302042423741
42.43707284547425,-0.10668570919524567,-0.888973918988319,-0.6310019215494134,0.7592243157481752
42.44707451241874,-0.11299555668476172,-0.881193511421173,-0.6305026882881873,0.7985494984296626
42.45707617936323,-0.11929850942145823,-0.8730233988644727,-0.6296814753809418,0.8374866265940157
42.46707784630772,-0.12559124068001276,-0.8644673624536129,-0.6285361676247708,0.8760169259879752
42.47707951325221,-0.13187043136571852,-0.8555293450476684,-0.6270648588244412,0.9141219737978427
42.487081180196704,-0.1381327700144887,-0.8462134512293872,-0.625265851792391,0.9517836986495083
42.49708284714119,-0.14437495279283885,-0.836523947305217,-0.623137658348735,0.9889843806083433
42.50708451408568,-0.15059368349791336,-0.8264652613052657,-0.620678999321257,1.0257066511793604
42.51708618103017,-0.1567856735574678,-0.8160419829833275,-0.6178888045454145,1.0619334933071078
42.52708784797466,-0.16294764202987344,-0.805258863816877,-0.6147662128643379,1.0976482413756936
42.53708951491915,-0.16907631560411704,-0.7941208170070677,-0.61131057212883,1.1328345812087885
42.54709118186364,-0.17516842859980097,-0.7826329174787342,-0.6075214391973666,1.1674765500696243
42.55709284880814,-0.18122072296714753,-0.7708004018803815,-0.6033985799360931,1.201558536661018
42.56709451575263,-0.1872299482869817,-0.7586286685842202,-0.5989419692188365,1.2350652811252751
42.57709618269712,-0.193192861770757,-0.7461232776861157,-0.5941517909270877,1.2679818750443368
42.58709784964161,-0.19910622826053825,-0.7332899510056217,-0.5890284379500133,1.3002937614396797
42.5970995165861,-0.2049668202290059,-0.7201345720859715,-0.5835725121844524,1.3319867347723426
42.60710118353059,-0.21077141777945582,-0.7066631861940784,-0.577784824534917,1.3630469409429256
42.61710285047508,-0.2165168086457997,-0.6928820003205357,-0.5716663949135917,1.3934608772915895
42.627104517419575,-0.22219978819256875,-0.6787973831796064,-0.5652184522403291,1.4232153925980788
42.637106184364065,-0.2278171594148977,-0.6644158652092633,-0.5584424344426684,1.4522976870816353
42.647107851308554,-0.233365732938549,-0.6497441385711299,-0.5513399884558079,1.4806953124011253
42.657109518253044,-0.2388423270198967,-0.6347890571505186,-0.5439129702226229,1.5083961716549568
42.667111185197534,-0.24424376754593038,-0.6195576365564219,-0.5361634446936615,1.5353885193810972
42.677112852142024,-0.24956688803425525,-0.6040570541215129,-0.5280936858271448,1.5616609615570765
42.687114519086514,-0.2548085296330922,-0.5882946489021437,-0.5197061765889661,1.587202455599986
42.697116186031,-0.25996554112127757,-0.5722779216783467,-0.5110036089526917,1.6120023103664782
42.7071178529755,-0.26503477890826693,-0.5560145349538226,-0.501988883899554,1.6360501861527836
42.71711951991999,-0.27001310703412074,-0.5395123129559865,-0.49266511141847746,1.6593360946946436
42.72712118686448,-0.2748973971695259,-0.5227792416358992,-0.48303561050604005,1.6818503991674123
42.73712285380897,-0.2796845286157811,-0.5058234686683123,-0.4731039091664989,1.7035838141859874
42.74712452075346,-0.2843713883048008,-0.4886533034516578,-0.46287374441178386,1.7245274058048286
42.75712618769795,-0.2889548707991152,-0.4712772171080474,-0.4523490622614972,1.7446725915179566
42.76712785464244,-0.2934318782918697,-0.45370384248327256,-0.441534017742914,1.7640111402589538
42.777129521586936,-0.2977993206068287,-0.4359419741467923,-0.43043297489097443,1.7825351724009766
42.787131188531426,-0.3020541151983628,-0.4180005683917828,-0.41905050674831446,1.8002371597567035
42.797132855475915,-0.3061931871514675,-0.3998887432350632,-0.4073913953652198,1.817109925578415
42.807134522420405,-0.3102134691817511,-0.38161577841714456,-0.3954606317996563,1.8331466445579385
42.817136189364895,-0.31411190163543684,-0.36319111540221793,-0.38326341611726267,1.8483408428266632
42.827137856309385,-0.3178854324893643,-0.3446243573781539,-0.3708051573913501,1.8626863979555393
42.837139523253875,-0.321531364248476,-0.32592448759864545,-0.3580912491503118,1.8761781533295465
42.84714119019837,-0.32505039382349893,-0.30709285979238327,-0.3451248495282083,1.8888167986087379
42.85714285714286,-0.32844057207249444,-0.2881366440121972,-0.33191052658378306,1.9005976661314288
42.86714452408735,-0.331699029135935,-0.2690652150369847,-0.31845357179475414,1.9115146703802814
42.87714619103184,-0.3348229839073555,-0.2498879111101489,-0.30475939888059767,1.921562201806856
42.88714785797633,-0.33780974403335523,-0.2306140339395849,-0.2908335438025392,1.9307351268316206
42.89714952492082,-0.34065670591359826,-0.21125284869767996,-0.276681664763553,1.9390287878439505
42.90715119186531,-0.3433613547008132,-0.1918135840213134,-0.2623095422083629,1.9464390032021288
42.9171528588098,-0.3459212643007934,-0.17230543201185686,-0.24772307882344163,1.9529620672333459
42.9271545257543,-0.34833409737239834,-0.15273754823516,-0.23292829953700048,1.9585947502337033
42.93715619269879,-0.35059760532754725,-0.13311905172160643,-0.2179313515190315,1.9633342984681987
42.947157859643276,-0.352709628331229,-0.11345902496603014,-0.2027385041812445,1.9671784341707497
42.957159526587766,-0.3546680953014955,-0.09376651392777122,-0.18735614917710866,1.9701253555441764
42.967161193532256,-0.35647102390946317,-0.07405052803066176,-0.17179080040184241,1.9721737367602072
42.977162860476746,-0.3581165205793131,-0.05432004016302622,-0.15604909399241343,1.9733227279594778
42.987164527421236,-0.35960278048829103,-0.03458398667768081,-0.1401377883275383,1.9735719552515312
42.99716619436573,-0.3609280875667082,-0.014851267391920275,-0.12406376402767139,1.9729215207148172
43.00716786131022,-0.36209081449793773,0.0048692544124269155,-0.10783402395505043,1.971372002396695
43.01716952825471,-0.36308942271842026,0.02456875198908165,-0.09145569321362829,1.96892445431343
43.0271711951992,-0.36392246241766013,0.044238435127259335,-0.07493601914911796,1.9655804064501958
43.03717286214369,-0.36458857253822613,0.06386955015168266,-0.058282371348981954,1.961341864761073
43.04717452908818,-0.3650864807757519,0.0834533799225825,-0.04150224164243166,1.9562113111690498
43.05717619603267,-0.3654150035789356,0.10298124383569757,-0.024603244100427746,1.950191703566022
43.06717786297717,-0.36557304614954,0.12244449782228833,-0.00759311503566773,1.943286475812788
43.07717952992166,-0.36555960244239244,0.14183453434908105,0.00952028699736529,1.935499537739068
43.08718119686615,-0.3653737551653851,0.16114278241835256,0.02672898120247541,1.926835275143476
43.09718286381064,-0.3650146757794748,0.1803607075678726,0.04402486454170551,1.9172985497935382
43.10718453075513,-0.36448162449868277,0.19947981187091912,0.06139971173534936,1.9068946994256877
43.11718619769962,-0.36377395029009507,0.21849163393627835,0.07884517526195134,1.8956295377452654
43.12718786464411,-0.36289109087386234,0.23738774890824377,0.09635278535830716,1.88350935442652
43.1371895315886,-0.3618325727231998,0.25615976846661725,0.11391395001946325,1.8705409151126076
43.14719119853309,-0.3605980110643864,0.2747993408267214,0.1315199549987291,1.8567314614155812
43.15719286547758,-0.35918710987676844,0.2932981507393472,0.14916196380762797,1.842088710916432
43.16719453242207,-0.3575996618927543,0.31164791949083326,0.16683101771597136,1.8266208571650284
43.17719619936656,-0.3558355485978177,0.32984040490301236,0.18451803575180897,1.810336569680157
43.18719786631105,-0.35389474023049716,0.3478674013332257,0.20221381470144156,1.7932449939495114
43.19719953325554,-0.3517772957823957,0.3657207396743224,0.21990902910942073,1.7753557514296925
43.20720120020003,-0.349483362998181,0.3833922873546587,0.23759423127854856,1.756678939546209
43.21720286714453,-0.3470131783755837,0.4008739483381121,0.25525985126989154,1.7372251316934633
43.22720453408902,-0.3443670671654042,0.4181576631240299,0.2728961969027282,1.7170053772348066
43.23720620103351,-0.3415454433715024,0.43523540874730515,0.2904934537546266,1.6960312015024561
43.247207867978,-0.3385488097508046,0.45209919877832583,0.30804168516139213,1.6743146057975515
43.25720953492249,-0.33537775781330165,0.46874108332298836,0.32553083221708196,1.6518680673901385
43.26721120186698,-0.33203296782204905,0.4851531490226966,0.3429507137740037,1.6287045395191708
43.27721286881147,-0.328515208793167,0.5013275190543623,0.3602910264427159,1.6048374513925103
43.28721453575596,-0.3248254465567714,0.5172575009686344,0.37754290777144,1.5802787663374251
43.297216202700454,-0.32096521323258226,0.5329425864858904,0.394706061849256,1.5550297156732495
43.307217869644944,-0.3169353948371953,0.5483762788374058,0.4117723779427295,1.52910090039573
43.317219536589434,-0.31273683539654196,0.5635509680866919,0.4287321052161056,1.5025052364569154
43.327221203533924,-0.30837047232721365,0.5784592418368698,0.44557559970197463,1.4752558347114086
